# SCM-normalized mRNA and protein measurements 
#
# Generated Thu Nov 27 20:26:30 2014 
#
# Citation:
#   "Accounting for experimental noise reveals that transcript levels,
#   amplified by post-transcriptional regulation, largely determine steady-state protein levels in yeast,"
#   Gábor Csárdi, Alexander Franks, David S. Choi, Eduardo M. Airoldi, and D. Allan Drummond, PLoS Genetics, 2015
#
# orf = Systematic yeast ORF (open reading frame) identifier
# gene = Common gene name
# mrna.causton.acid.a = Causton et al. 2001 (acid treatment, 0 min, replicate a)
# mrna.causton.acid.b = Causton et al. 2001 (acid treatment, 0 min, replicate b)
# mrna.causton.nacl = Causton et al. 2001 (NaCl treatment, 0 min)
# mrna.causton.peroxide.a = Causton et al. 2001 (peroxide treatment, 0 min, replicate a)
# mrna.causton.peroxide.b = Causton et al. 2001 (peroxide treatment, 0 min, replicate b)
# mrna.dudley.3a = Dudley et al. 2002 (+glucose oligo slide 3a)
# mrna.dudley.3b = Dudley et al. 2002 (+glucose oligo slide 3b)
# mrna.dudley.3c = Dudley et al. 2002 (+glucose oligo slide 3c)
# mrna.dudley.3d = Dudley et al. 2002 (+glucose oligo slide 3d)
# mrna.garcia = Garcia-Martinez et al. 2004 (custom microarray)
# mrna.holstege = Holstege et al. 1998 (Affymetrix GeneChip YE6100 array)
# mrna.ingolia.1 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 1)
# mrna.ingolia.2 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 2)
# mrna.ingolia.ca = Ingolia 2010 (RNA-Seq, circular amplification)
# mrna.ingolia.ca.late = Ingolia 2010 (RNA-Seq, circular amplification, late)
# mrna.ingolia.rq = Ingolia 2010 (RNA-Seq, requantified)
# mrna.ingolia.rq.late = Ingolia 2010 RNA-Seq, requantified, late)
# mrna.lipson.rs07 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch7)
# mrna.lipson.rs08 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch8)
# mrna.lipson.rs09 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch9)
# mrna.lipson.rs10 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch10)
# mrna.lipson.rs11 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch11)
# mrna.lipson.rs12 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch12)
# mrna.lipson.ma = Lipson et al. 2009 (Affymetrix Yeast Genome 2.0 array)
# mrna.mackay = MacKay et al. 2004 (custom microarray)
# mrna.miura.1 = Miura et al. 2008 (competitive PCR, replicate 1)
# mrna.miura.2 = Miura et al. 2008 (competitive PCR, replicate 2)
# mrna.miura.3 = Miura et al. 2008 (competitive PCR, replicate 3)
# mrna.miura.4 = Miura et al. 2008 (competitive PCR, replicate 4)
# mrna.nagalakshmi = Nagalakshmi et al. 2008 RNA-Seq
# mrna.pelechano = Pelechano & Ortin, 2010 (custom microarray)
# mrna.roth.a = Roth 1998 (a cells, Affymetrix yeast antisense A-D array)
# mrna.roth.alpha = Roth 1998 (alpha cells, Affymetrix yeast antisense A-D array)
# mrna.velc = Velculescu 1997 (SAGE)
# mrna.yassour.ypd0.1 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 1)
# mrna.yassour.ypd0.2 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 2)
# mrna.yassour.ypd15.1 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 1)
# mrna.yassour.ypd15.2 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 2)
# prot.gygi = Gygi et al. 1999 (2D gel scintillation counting)
# prot.futcher = Futcher et al. 1999 (2D gel scintillation counting)
# prot.washburn = Washburn et al. 2001 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.peng = Peng et al. 2003 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.ghaem = Ghaemmaghami et al. 2003 (anti-TAP-tag western)
# prot.newman = Newman et al. 2006 (GFP signal quantified by flow cytometry)
# prot.lu = Lu et al. 2007 (APEX protein-level estimates)
# prot.degodoy = de Godoy et al. 2008a (LC MS/MS MaxQuant intensity values)
# prot.thakur.1 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.thakur.2 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.thakur.3 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.lee.1 = Lee et al. 2011 (TMT intensity values, replicate 1)
# prot.lee.2 = Lee et al. 2011 (TMT intensity values, replicate 2)
# prot.lee.3 = Lee et al. 2011 (TMT intensity values, replicate 3)
# prot.nagaraj.1 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.nagaraj.2 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.nagaraj.3 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.nagaraj.4 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 4)
# prot.nagaraj.5 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 5)
# prot.nagaraj.6 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 6)
orf	gene	mrna.causton.acid.a	mrna.causton.acid.b	mrna.causton.nacl	mrna.causton.peroxide.a	mrna.causton.peroxide.b	mrna.dudley.3a	mrna.dudley.3b	mrna.dudley.3c	mrna.dudley.3d	mrna.garcia	mrna.holstege	mrna.ingolia.1	mrna.ingolia.2	mrna.ingolia.ca	mrna.ingolia.ca.late	mrna.ingolia.rq	mrna.ingolia.rq.late	mrna.lipson.rs07	mrna.lipson.rs08	mrna.lipson.rs09	mrna.lipson.rs10	mrna.lipson.rs11	mrna.lipson.rs12	mrna.lipson.ma	mrna.mackay	mrna.miura.1	mrna.miura.2	mrna.miura.3	mrna.miura.4	mrna.nagalakshmi	mrna.pelechano	mrna.roth.a	mrna.roth.alpha	mrna.velc	mrna.yassour.ypd0.1	mrna.yassour.ypd0.2	mrna.yassour.ypd15.1	mrna.yassour.ypd15.2	prot.gygi	prot.futcher	prot.washburn	prot.peng	prot.ghaem	prot.newman	prot.lu	prot.degodoy	prot.thakur.1	prot.thakur.2	prot.thakur.3	prot.lee.1	prot.lee.2	prot.lee.3	prot.nagaraj.1	prot.nagaraj.2	prot.nagaraj.3	prot.nagaraj.4	prot.nagaraj.5	prot.nagaraj.6
YLR129W	DIP2	 1.364938	 1.117099	 1.34144	 1.1984076	 0.974622	-1.344544	-0.854521	-1.460990	-1.711814	 0.840151	 1.2019	 1.300024	 1.2112932	 1.231207	 1.29274	 1.027849	 1.111399	 0.639186	 0.603930	 0.609438	 0.68797	 0.5984142	 0.67430	 1.251458	       NA	 1.56975	 1.88945	 1.897881	 2.2535	-0.02721	 0.326712	   NA	 0.7835	   NA	 0.3648032	-0.123451	-0.118108	-0.124711	   NA	  NA	 3.75	  NA	 2.24860	      NA	   NA	 1.9255588	 2.107	 1.57	   NA	 1.773525	      NA	     NA	 2.65839	 2.78850	 3.02052	 2.8023530	 3.08749	 3.01878
YLR130C	ZRT2	 0.800293	 0.864118	 0.72540	 0.6763576	 0.631131	-0.511705	-0.662856	-1.075762	-0.893833	 0.527043	 0.7965	 1.687934	 1.8829740	 1.889879	 1.83210	 0.979823	 0.786894	 0.512788	 0.499197	 0.485470	 0.56839	 0.5859211	 0.49569	 0.787535	       NA	 1.70011	 1.75549	 1.763960	 1.7730	 0.61464	-1.025236	   NA	 1.7150	1.196	 0.7405878	 0.670890	 0.512756	 0.482602	   NA	  NA	   NA	  NA	      NA	 1.05822	   NA	-2.4241784	    NA	   NA	   NA	       NA	      NA	     NA	 0.79084	 2.00598	 0.73751	 0.7492140	 0.86331	 0.79622
YLR131C	ACE2	-0.432489	       NA	 0.21120	-0.7265228	-0.894502	-1.593909	-2.262698	-3.072661	-2.233779	 0.562236	 0.1033	-1.396545	-1.4216623	-1.380266	-1.68175	-1.298972	-1.698118	-0.714951	-0.756708	-0.581909	-0.63481	-0.5935914	-0.61914	-0.424273	       NA	-0.43884	-1.28562	-1.117110	-0.9614	-1.92433	 0.822798	   NA	     NA	   NA	-0.0894982	-0.196766	-0.063343	-0.176040	   NA	  NA	   NA	  NA	-0.63545	      NA	 4.41	 0.6160322	    NA	   NA	   NA	       NA	      NA	     NA	 1.16459	 1.44776	 1.18758	 0.9132444	 1.21984	 1.29675
YLR132C	USB1	-0.643184	 0.035074	-0.98079	-0.4554133	-0.126998	-2.631633	-1.773735	-1.671461	-2.808571	-0.724551	-0.5898	-1.091485	-0.8485077	-0.886098	-1.03138	-0.812809	-0.599506	-1.346729	-1.556685	-1.324216	-1.48596	-1.4878224	-1.40308	-1.917177	       NA	-0.16064	-0.03286	 0.070056	 0.1372	-0.31489	 0.117673	   NA	 0.9911	   NA	-1.1796437	-1.181554	-1.004102	-0.851137	   NA	  NA	   NA	  NA	-0.73710	      NA	   NA	-1.7891955	    NA	   NA	   NA	       NA	      NA	     NA	 0.89254	-2.96760	 1.12129	 2.7687179	 1.21445	 1.86599
YLR133W	CKI1	-0.708869	-0.061683	-0.61858	-0.4678028	 0.006372	-1.134962	-1.775693	-1.756789	-1.737163	 1.028706	-0.8775	-1.448704	-1.3022654	-1.276751	-1.39406	-0.987511	-1.228114	-0.673623	-0.783495	-0.745949	-0.84839	-0.8317165	-0.79170	-0.822740	       NA	 0.32706	 0.57513	 0.597689	 0.2325	-0.05253	 0.767697	   NA	 0.7034	0.503	-0.3163469	-0.326852	-0.268503	-0.092999	   NA	  NA	   NA	3.55	 1.35308	 0.81387	   NA	 2.9649195	    NA	   NA	   NA	 2.043867	 2.44215	 1.0445	 2.86297	 2.71141	 2.71111	 2.6978187	 2.97224	 2.92834
YLR134W	PDC5	 0.630949	 1.182334	 0.71088	 0.6723792	 0.639565	 2.515570	 1.723071	 0.434854	 0.423128	 3.559175	 0.2211	       NA	        NA	-0.880244	-1.27647	-1.052591	-1.361646	-1.199404	-1.184446	-1.242386	-1.26824	-1.3520208	-1.16192	-0.266117	       NA	      NA	 0.30942	 0.296584	 0.8220	-0.53804	 3.322768	   NA	 0.8576	   NA	-0.7361819	-0.831347	-0.732536	-0.915934	 5.22	  NA	 3.17	4.50	 6.13997	 0.35805	 9.97	 2.2385682	    NA	   NA	   NA	 3.542578	      NA	 3.3468	 2.00715	 2.44716	 2.30420	 2.7046472	 2.68690	 1.90104
YLR135W	SLX4	-1.026978	-0.022906	-0.89709	-0.7265228	       NA	-1.348051	-1.706536	-2.003383	-2.341785	-0.187796	-0.8775	-1.119166	-1.1605603	-1.188897	-1.03138	-1.238648	-1.361646	-1.101607	-1.191225	-1.147076	-1.02501	-1.0945525	-1.05137	-0.956869	       NA	-0.64793	-2.53839	-2.621187	-2.1654	-0.94350	-0.018088	   NA	     NA	   NA	-0.8560623	-0.958209	-1.181804	-1.041385	   NA	  NA	   NA	  NA	-1.31019	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR136C	TIS11	-1.274696	       NA	 0.08008	-0.6781172	-0.717759	-2.489323	-2.198084	-0.907511	-1.878399	-0.039139	-0.5898	-0.737703	-0.8834115	-0.917909	-1.03138	-0.184584	-0.262884	-0.465983	-0.515231	-0.581909	-0.52907	-0.4517304	-0.49176	-0.458562	       NA	 1.18558	 0.98797	 0.962332	 0.9257	-0.67157	 0.964243	   NA	     NA	   NA	-0.1638827	-0.831205	-0.164235	-0.306998	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR137W	RKM5	-0.621934	       NA	 0.23030	        NA	-0.717759	-0.437693	-0.428366	-0.643360	-0.625971	-1.546730	-0.5898	-0.332490	-0.6385303	-0.596338	-0.29559	-0.526831	-0.417009	-0.325078	-0.471231	-0.331826	-0.41784	-0.4075592	-0.39073	 0.477304	       NA	-0.16064	-0.62885	-0.640186	-0.5559	 0.06810	-1.130240	   NA	     NA	0.503	-0.9277582	-0.938643	-0.702053	-1.002706	   NA	  NA	   NA	3.32	-0.77484	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	-2.24999	-0.40422	-1.08699	-1.0995963	-0.43565	-1.47237
YLR138W	NHA1	 0.277564	-0.853441	 0.76495	-0.7945275	-0.313071	-1.096559	-1.600333	-1.271093	 0.217372	 0.395251	-0.0302	 0.303549	 0.1669680	 0.117645	 0.10983	 0.644746	 0.521154	 0.482673	 0.523981	 0.498080	 0.52593	 0.4541841	 0.42520	 0.706586	       NA	 0.84314	 0.39281	 0.336324	 0.3195	-0.21958	 0.865668	   NA	     NA	1.196	 0.2844605	-0.013569	 0.310893	 0.260549	   NA	  NA	   NA	  NA	 0.37986	 0.79586	   NA	 0.3767176	    NA	   NA	   NA	       NA	      NA	     NA	-0.11480	-2.64661	-1.22839	-1.1636192	-1.35016	-1.79069
YLR139C	SLS1	-1.126332	-0.269027	-1.22195	-0.9248893	-0.837730	-1.797361	-1.999863	-1.744723	-1.581680	 0.893871	-1.2830	-1.548143	-1.7488782	-1.658635	-1.76921	-1.913519	-1.921261	-0.475901	-0.536211	-0.627200	-0.56070	-0.5935914	-0.61914	-0.203379	       NA	 0.16558	 0.36578	 0.423335	 0.1372	-0.82572	 0.641559	   NA	     NA	   NA	-0.6446823	-0.501649	-0.456901	-0.439230	   NA	  NA	   NA	  NA	 1.21788	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	 0.69314	 0.61961	 1.08025	 0.6287412	 0.81730	 0.69189
YLR141W	RRN5	       NA	       NA	-0.58063	        NA	       NA	-1.246620	-2.043537	-1.889530	-1.499546	-0.035922	     NA	-0.378753	-0.6061045	-0.545998	-0.67040	-0.778314	-0.474157	-0.990054	-0.983161	-0.985531	-0.91738	-0.9788166	-0.94137	-1.694033	       NA	-0.10507	-0.21111	-0.200819	-0.2936	-1.15114	 0.224216	   NA	     NA	   NA	-0.9182131	-0.729587	-0.703276	-0.905644	   NA	  NA	 3.61	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR142W	PUT1	-1.092106	-0.117582	-0.60759	-0.7945275	       NA	-1.969130	-2.080877	-2.663251	-2.406369	-0.630720	-1.2830	-2.095653	-2.2413899	-2.286185	-1.96961	-1.479591	-1.515796	-0.657558	-0.561257	-0.674640	-0.67403	-0.6237823	-0.50514	-1.424006	       NA	 0.21584	 0.15286	 0.151402	-0.2195	-1.07703	-0.358632	   NA	     NA	   NA	-1.6047325	-2.069431	-1.519901	-1.710729	   NA	  NA	   NA	  NA	-1.70838	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	-0.59731	-0.40133	-2.42212	        NA	      NA	-1.00266
YLR143W	DPH6	-0.038455	-0.471275	-0.98876	-0.2122429	-0.210436	-0.597978	-0.974357	-0.812803	-1.625046	 0.160170	-0.0302	 0.186464	 0.2768488	 0.300952	 0.27582	-0.312303	 0.024761	-0.023916	 0.012747	 0.058195	-0.09967	-0.0145166	 0.01774	-0.142224	       NA	-0.11868	-0.70581	-0.510974	-0.7383	-0.21958	-0.175146	   NA	     NA	   NA	-0.7053822	-0.858164	-0.755486	-0.927280	   NA	  NA	   NA	  NA	 0.80202	 0.20625	 4.63	 1.7397440	    NA	   NA	   NA	       NA	 1.37457	     NA	 0.41932	 1.08764	-0.21833	 1.6400753	 0.32947	 0.97748
YLR144C	ACF2	-0.365865	 0.306675	 0.22793	-0.1644385	-0.001000	-1.739171	-1.783546	-0.624247	-2.063613	 0.769430	-0.1844	-0.497019	-0.4175095	-0.407387	-0.25483	-0.400904	-0.171925	-0.465983	-0.397833	-0.409477	-0.40860	-0.3133720	-0.37879	 0.007072	       NA	 0.15521	 0.15286	 0.166906	 0.2624	-1.07703	-0.089326	   NA	     NA	   NA	-0.5658540	-0.741544	-0.704501	-0.514236	   NA	  NA	   NA	  NA	 0.33369	-0.00265	 6.40	-1.4223471	    NA	   NA	   NA	       NA	      NA	     NA	-0.72753	 1.01654	-0.43542	-0.1461559	-0.35471	 0.55381
YLR145W	RMP1	-0.708869	       NA	-0.96504	-1.2532371	-0.345472	-1.235156	-0.838669	-1.040698	-1.645862	-1.358542	-0.8775	 0.798639	 0.6529456	 0.690922	 0.60383	 0.392839	 0.303447	 0.340551	 0.337489	 0.330684	 0.30730	 0.2871300	 0.27656	-0.675186	       NA	 1.05893	 0.72928	 0.812800	 0.6776	      NA	-0.561497	   NA	     NA	   NA	-0.2026001	-0.323440	-0.152639	-0.294597	   NA	  NA	   NA	  NA	-0.60254	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR146C	SPE4	 0.441587	 0.703236	-0.26025	 0.2381736	 0.726826	-1.473541	-1.762193	-1.553036	-1.557746	-0.289859	 0.7319	 1.066474	 1.1247456	 1.078782	 1.08018	 0.900144	 0.770088	-0.007144	 0.062509	-0.050630	 0.01108	 0.0578040	 0.04335	 0.135343	       NA	 0.56068	 0.95052	 0.912500	 0.9181	      NA	-1.565643	   NA	 1.3096	0.503	 0.1891741	-0.110430	 0.066371	 0.119618	   NA	  NA	   NA	  NA	 1.33770	 0.03696	   NA	 1.5797023	    NA	   NA	   NA	       NA	      NA	     NA	 2.03928	 2.26367	 2.67476	 3.0217817	 2.48438	 2.33536
YLR146W-A		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	 0.931260	 0.7390397	 0.743296	 0.64729	 0.916633	 0.813525	 0.419577	 0.396203	 0.413117	 0.43782	 0.3992473	 0.39828	       NA	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	 0.3517715	 0.085142	 0.142874	 0.451952	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR147C	SMD3	 1.048356	 0.897707	 0.14651	 0.8898117	 1.065417	-1.670195	-1.030498	-2.532238	-2.516377	 0.427503	 0.7319	 0.807072	 0.8365791	 0.798161	 0.70219	 0.984089	 0.881003	 0.666055	 0.641628	 0.670326	 0.50892	 0.4887807	 0.56270	-0.488062	       NA	 1.46298	 1.95864	 1.973933	 2.0393	      NA	 0.944341	   NA	     NA	   NA	 0.0794737	-0.233672	 0.123071	 0.291493	   NA	  NA	   NA	  NA	      NA	      NA	   NA	 2.0008212	 5.545	 3.62	   NA	       NA	 1.76861	     NA	 3.50183	 1.84597	 3.64431	 2.8674014	 2.66968	 2.96836
YLR148W	PEP3	-0.881694	-0.471275	-1.94587	        NA	       NA	-3.020834	-2.890113	-1.192509	-1.809006	-0.562018	-0.5898	-0.004495	 0.0146107	 0.032734	 0.05266	-0.056975	-0.011602	-0.093966	-0.050432	 0.026572	-0.04276	-0.0724106	-0.16339	-1.169305	       NA	 0.80035	 0.21845	 0.255199	-0.1070	 0.34435	-0.389808	   NA	     NA	0.503	-0.5309623	-0.580378	-0.580308	-0.473430	   NA	  NA	 2.68	  NA	 0.68853	 0.48982	 3.88	 0.9842116	    NA	   NA	   NA	       NA	      NA	     NA	 1.79295	 1.47712	 1.89824	 1.7114163	 2.34064	 2.30687
YLR149C		       NA	-0.622810	      NA	-1.3409590	       NA	-2.041200	-2.635610	-1.859221	-1.908397	-0.839741	-1.9761	-2.173661	-1.8945773	-1.935081	-1.22248	-2.886505	-3.307556	-1.159131	-1.075713	-0.985531	-1.15854	-1.1448776	-1.02272	-1.175239	       NA	-0.91263	-0.66659	-0.606284	-0.9126	-0.07850	-1.170910	   NA	     NA	1.196	-1.4093375	-1.061697	-0.779857	-0.290665	   NA	  NA	   NA	  NA	      NA	      NA	   NA	-0.7854569	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR150W	STM1	 3.718502	 3.502755	 3.37102	 3.2709687	 3.401846	 2.197970	 1.723795	-0.374294	 0.973502	 2.967140	 3.2761	 3.371642	 3.4624616	 3.501995	 3.45779	 3.828611	 3.763267	 3.312734	 3.323886	 3.324266	 3.30714	 3.3170180	 3.30227	 2.774974	       NA	 4.41628	 4.85795	 4.674887	 5.0018	 2.90665	 3.554513	2.697	 3.3776	4.435	 3.8570191	 3.715466	 3.860126	 3.897426	   NA	  NA	 5.98	6.56	 3.83122	 4.91126	 8.89	 6.0281251	10.685	10.53	10.66	 7.900997	 7.10610	 8.0735	 6.29652	 6.05310	 5.99939	 6.2109844	 6.14009	 5.73388
YLR151C	PCD1	-0.804087	       NA	-1.84678	        NA	       NA	-2.068186	-1.860450	-1.804323	-1.901133	-2.468711	-0.5898	-0.607844	-0.6898124	-0.775516	-0.55596	-1.277067	-1.110331	-0.653582	-0.730620	-0.724443	-0.71070	-0.7160321	-0.71823	-1.393929	       NA	 0.17583	 0.24971	 0.323252	 0.3736	-1.41350	-1.219927	   NA	     NA	   NA	-0.5065398	-0.397195	-0.247502	 0.012989	   NA	  NA	   NA	  NA	-1.45104	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR152C		-0.937763	-0.679233	-0.66378	-0.9447764	-0.554658	-2.315548	-1.447135	 0.375545	 0.251865	       NA	-0.8775	-0.596208	-0.8999199	-0.902872	-0.94784	-1.352329	-1.110331	 0.369497	 0.334535	 0.414481	 0.29977	 0.3825802	 0.40508	 0.817191	       NA	 0.59481	 0.60792	 0.546396	 0.2475	-0.28210	-0.497854	   NA	     NA	   NA	-0.8568065	-0.055016	-0.663412	-0.745371	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR153C	ACS2	 1.946374	 2.445937	 2.15986	 2.0924778	 1.850413	 1.829119	 1.925071	 1.221121	 1.706612	 1.390520	 1.8525	 0.931596	 1.1790860	 1.187087	 1.09585	 1.640524	 1.605192	 1.675243	 1.675436	 1.683077	 1.65110	 1.6833899	 1.68345	 1.722381	       NA	 2.58480	      NA	 3.064941	 3.1478	 1.91870	 0.452799	2.203	 2.6006	2.112	 1.5714584	 1.614139	 1.598928	 1.558339	   NA	  NA	 6.81	5.09	 5.39979	 4.26188	 8.48	 5.6463866	 8.072	 8.57	 8.47	 6.202306	 5.92939	 4.4558	 5.21726	 5.13801	 5.02992	 5.3060843	 4.93602	 4.59437
YLR154C	RNH203	 0.987672	 1.100232	 1.88864	 0.7312604	 0.734220	 1.443126	 0.523523	 0.134711	 0.089643	 0.310909	 0.9683	 0.744094	 0.8938652	 0.918302	 0.82238	 1.199121	 1.096014	 0.586631	 0.650296	 0.629416	 0.56144	 0.6511737	 0.63739	 0.034076	       NA	 0.90407	 1.25147	 1.295824	 1.3511	 1.11222	 0.896501	   NA	 0.8576	   NA	 0.3633978	 0.542238	 0.343078	 0.482881	   NA	  NA	   NA	  NA	-0.60254	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	 0.40776	 0.86108	 1.00032	        NA	-0.15483	 0.25260
YLR154C-G		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	 1.694386	 1.659048	 1.662953	 1.68304	 1.6864364	 1.65357	       NA	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR154C-H		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	 1.610576	 1.620551	 1.621446	 1.54473	 1.5042669	 1.58768	-0.244764	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR154W-C	TAR1	       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	-2.686504	-2.780461	-2.600509	-2.64015	-2.8924659	-2.70236	       NA	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR155C	ASP3-1	       NA	-1.416091	 3.09782	        NA	       NA	 3.686932	 3.132093	 2.314733	 3.136091	 0.549828	-0.1844	       NA	        NA	       NA	      NA	       NA	       NA	 1.338848	 1.334231	 1.323113	 1.32636	 1.2943791	 1.32245	 1.043576	 2.271623	      NA	      NA	       NA	     NA	      NA	 0.101768	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR156C-A		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	-5.084399	-6.181658	-5.490881	-5.50235	-5.0896905	-5.50572	       NA	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR156W		-1.235103	-0.250284	-0.64659	        NA	-0.597131	 1.309932	 0.609669	 0.265856	 0.778116	-0.136787	-1.9761	       NA	        NA	       NA	      NA	       NA	       NA	-5.489864	-4.572220	-3.881443	-5.50235	-5.0896905	-5.10026	-1.230299	-1.457513	      NA	      NA	       NA	     NA	      NA	-0.197948	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR157C	ASP3-2	-1.274696	-1.200637	      NA	-0.8119626	 0.074611	 3.683572	 3.235076	 2.189435	 2.609035	       NA	-0.1844	       NA	        NA	       NA	      NA	       NA	       NA	 1.338848	 1.334231	 1.323113	 1.32636	 1.2943791	 1.32245	       NA	 2.439076	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YLR157C-A		       NA	       NA	      NA	        NA	       NA	       NA	       NA	       NA	       NA	       NA	     NA	       NA	        NA	       NA	      NA	       NA	       NA	       NA	       NA	       NA	      NA	        NA	      NA	       NA	       NA	      NA	      NA	       NA	     NA	      NA	       NA	   NA	     NA	   NA	        NA	       NA	       NA	       NA	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
